gene	logFC	logCPM	PValue	FDR
Solyc01g006890	2.51283804219136	3.19154087296449	4.48633228340217e-12	8.68432894123229e-11
Solyc01g006950	2.34866049667157	5.12530472076464	7.46205696159095e-08	7.98320554852646e-07
Solyc01g007000	4.90357234219484	1.91923071092903	8.87654204066649e-11	1.45678485560598e-09
Solyc01g007010	4.86890275869991	3.2084709570753	1.47227820359558e-15	4.35872166890568e-14
Solyc01g007020	3.10500937823077	2.54087481140532	4.90585983156306e-07	4.61946297100571e-06
Solyc01g007030	6.35365229197128	4.340834014258	1.41477645224572e-32	1.78657970389589e-30
Solyc01g007040	6.5593040047345	4.2015952149531	5.38618925385179e-33	6.97933560516833e-31
Solyc01g007100	3.13565767325429	4.87813899197735	2.14055685072585e-28	1.90602866038863e-26
Solyc01g007210	3.28370296636966	0.276655104093176	2.19814704961518e-05	0.000154181079765677
Solyc01g007320	-2.50790068856332	7.39533546106902	7.71524246305521e-30	7.88021250042701e-28
Solyc01g007350	-2.06405851320469	2.43122161923091	0.000836420127024113	0.00419684463967149
Solyc01g007360	-2.11621275207597	1.54854289964284	0.000543288771176154	0.00284528814984025
Solyc01g007380	-2.44789151900819	3.04694680261674	1.15787204087526e-06	1.02210021259469e-05
Solyc01g007400	-2.97361215264451	-0.216228130934946	0.00144955088901575	0.00687497319350587
Solyc01g007440	-2.42936755044579	1.5520849066535	4.27430614554454e-06	3.40444563110838e-05
Solyc01g007450	-2.31665861984721	1.28956986124296	0.000409218318062017	0.00220358575458826
Solyc01g007460	-2.80233458216225	1.34354703815393	0.000400813611396947	0.00216369567588711
Solyc01g007510	-2.18070979149696	-0.0840894536766523	0.00848575859571133	0.0330364281113528
Solyc01g007530	-2.2779111166606	2.14256581571673	6.04629719415957e-08	6.55336337895067e-07
Solyc01g007540	-2.69257299979238	1.0000214283504	1.61280744087452e-05	0.000115886538380404
Solyc01g007550	-3.12451645142319	-0.612632344388829	0.00677622117706371	0.0271072264503964
